sampleid,L3,percent,region,siteID,depth,filter
EB275,Cercozoa,0.005943779,Wakatobi,WK09,S,12um
EB275,Chrysophyceae,0.230760285,Wakatobi,WK09,S,12um
EB275,Dinoflagellata,0.250301091,Wakatobi,WK09,S,12um
EB275,Foraminifera,0.003185556,Wakatobi,WK09,S,12um
EB275,MAST,0.001670486,Wakatobi,WK09,S,12um
EB275,Pelagophyceae,0,Wakatobi,WK09,S,12um
EB276,Radiolaria,0.101677284,Wakatobi,WK11,S,0.4um
EB276,Other,0.081523857,Wakatobi,WK11,S,0.4um
EB276,Apicomplexa,0.01053179,Wakatobi,WK11,S,0.4um
EB276,Ciliophora,0.065271098,Wakatobi,WK11,S,0.4um
EB276,Bacillariophyta,0.023924067,Wakatobi,WK11,S,0.4um
EB276,Cercozoa,0.068781694,Wakatobi,WK11,S,0.4um
EB276,Chrysophyceae,0.017422964,Wakatobi,WK11,S,0.4um
EB276,Dinoflagellata,0.413730333,Wakatobi,WK11,S,0.4um
EB276,Foraminifera,0.011311924,Wakatobi,WK11,S,0.4um
EB276,MAST,0.129892082,Wakatobi,WK11,S,0.4um
EB276,Pelagophyceae,0.075932907,Wakatobi,WK11,S,0.4um
EB277,Radiolaria,0.034365477,Wakatobi,WK12,M,0.4um
EB277,Other,0.063912721,Wakatobi,WK12,M,0.4um
EB277,Apicomplexa,0.004109686,Wakatobi,WK12,M,0.4um
EB277,Ciliophora,0.055835055,Wakatobi,WK12,M,0.4um
EB277,Bacillariophyta,0.154113226,Wakatobi,WK12,M,0.4um
EB277,Cercozoa,0.014950755,Wakatobi,WK12,M,0.4um
EB277,Chrysophyceae,0.011833063,Wakatobi,WK12,M,0.4um
EB277,Dinoflagellata,0.436335279,Wakatobi,WK12,M,0.4um
EB277,Foraminifera,0.037128889,Wakatobi,WK12,M,0.4um
EB277,MAST,0.143059584,Wakatobi,WK12,M,0.4um
EB277,Pelagophyceae,0.044356266,Wakatobi,WK12,M,0.4um
EB278,Radiolaria,0.067257393,Wakatobi,WK12,S,0.4um
EB278,Other,0.145937867,Wakatobi,WK12,S,0.4um
EB278,Apicomplexa,0.05540728,Wakatobi,WK12,S,0.4um
EB278,Ciliophora,0.035443577,Wakatobi,WK12,S,0.4um
EB278,Bacillariophyta,0.061065443,Wakatobi,WK12,S,0.4um
EB278,Cercozoa,0.008647379,Wakatobi,WK12,S,0.4um
EB278,Chrysophyceae,0.011102807,Wakatobi,WK12,S,0.4um
EB278,Dinoflagellata,0.457350274,Wakatobi,WK12,S,0.4um
EB278,Foraminifera,0.013771751,Wakatobi,WK12,S,0.4um
EB278,MAST,0.103875306,Wakatobi,WK12,S,0.4um
EB278,Pelagophyceae,0.040140921,Wakatobi,WK12,S,0.4um
EB279,Radiolaria,0.047051635,Wakatobi,WK12,S,12um
EB279,Other,0.114879314,Wakatobi,WK12,S,12um
EB279,Apicomplexa,0.013647011,Wakatobi,WK12,S,12um
EB279,Ciliophora,0.111111113,Wakatobi,WK12,S,12um
EB279,Bacillariophyta,0.262042976,Wakatobi,WK12,S,12um
EB279,Cercozoa,0.009267744,Wakatobi,WK12,S,12um
EB279,Chrysophyceae,0.006008758,Wakatobi,WK12,S,12um
EB279,Dinoflagellata,0.417659641,Wakatobi,WK12,S,12um
EB279,Foraminifera,0.002851615,Wakatobi,WK12,S,12um
EB279,MAST,0.015480192,Wakatobi,WK12,S,12um
EB279,Pelagophyceae,0,Wakatobi,WK12,S,12um
EB280,Radiolaria,0.043638424,Wakatobi,WK15,S,0.4um
EB280,Other,0.079625957,Wakatobi,WK15,S,0.4um
EB280,Apicomplexa,0.001983564,Wakatobi,WK15,S,0.4um
EB280,Ciliophora,0.44063474,Wakatobi,WK15,S,0.4um
EB280,Bacillariophyta,0.008784359,Wakatobi,WK15,S,0.4um
EB280,Cercozoa,0.024936244,Wakatobi,WK15,S,0.4um
EB280,Chrysophyceae,0.016718616,Wakatobi,WK15,S,0.4um
EB280,Dinoflagellata,0.228109946,Wakatobi,WK15,S,0.4um
EB280,Foraminifera,0.002550298,Wakatobi,WK15,S,0.4um
EB280,MAST,0.083026353,Wakatobi,WK15,S,0.4um
EB280,Pelagophyceae,0.069991499,Wakatobi,WK15,S,0.4um
EB281,Radiolaria,0.044266401,Wakatobi,WK16,S,0.4um
EB281,Other,0.072809218,Wakatobi,WK16,S,0.4um
EB281,Apicomplexa,0.008813219,Wakatobi,WK16,S,0.4um
EB281,Ciliophora,0.115573366,Wakatobi,WK16,S,0.4um
EB281,Bacillariophyta,0.017926891,Wakatobi,WK16,S,0.4um
EB281,Cercozoa,0.005408114,Wakatobi,WK16,S,0.4um
EB281,Chrysophyceae,0.037856784,Wakatobi,WK16,S,0.4um
EB281,Dinoflagellata,0.581872797,Wakatobi,WK16,S,0.4um
EB281,Foraminifera,0.000500752,Wakatobi,WK16,S,0.4um
EB281,MAST,0.066900352,Wakatobi,WK16,S,0.4um
EB281,Pelagophyceae,0.048072108,Wakatobi,WK16,S,0.4um
EB282,Radiolaria,0.060593966,Wakatobi,WK18,M,0.4um
EB282,Other,0.03925819,Wakatobi,WK18,M,0.4um
EB282,Apicomplexa,0.007794716,Wakatobi,WK18,M,0.4um
EB282,Ciliophora,0.185480117,Wakatobi,WK18,M,0.4um
EB282,Bacillariophyta,0.020311843,Wakatobi,WK18,M,0.4um
EB282,Cercozoa,0.003129265,Wakatobi,WK18,M,0.4um
EB282,Chrysophyceae,0.0614474,Wakatobi,WK18,M,0.4um
EB282,Dinoflagellata,0.441226549,Wakatobi,WK18,M,0.4um
EB282,Foraminifera,0.007567326,Wakatobi,WK18,M,0.4um
EB282,MAST,0.112653561,Wakatobi,WK18,M,0.4um
EB282,Pelagophyceae,0.060537069,Wakatobi,WK18,M,0.4um
EB356,Radiolaria,0.050918039,Lombok,LBK01,M,12um
EB356,Other,0.015521484,Lombok,LBK01,M,12um
EB356,Apicomplexa,0.102309293,Lombok,LBK01,M,12um
EB356,Ciliophora,0.055602876,Lombok,LBK01,M,12um
EB356,Bacillariophyta,0.333522621,Lombok,LBK01,M,12um
EB356,Cercozoa,0,Lombok,LBK01,M,12um
EB356,Chrysophyceae,0,Lombok,LBK01,M,12um
EB356,Dinoflagellata,0.387563884,Lombok,LBK01,M,12um
EB356,Foraminifera,0,Lombok,LBK01,M,12um
EB356,MAST,0.030806361,Lombok,LBK01,M,12um
EB356,Pelagophyceae,0.023755442,Lombok,LBK01,M,12um
EB357,Radiolaria,0.060220073,Lombok,LBK01,S,0.4um
EB357,Other,0.269294516,Lombok,LBK01,S,0.4um
EB357,Apicomplexa,0.01409406,Lombok,LBK01,S,0.4um
EB357,Ciliophora,0.059993965,Lombok,LBK01,S,0.4um
EB357,Bacillariophyta,0.247889635,Lombok,LBK01,S,0.4um
EB357,Cercozoa,0,Lombok,LBK01,S,0.4um
EB357,Chrysophyceae,0.00331625,Lombok,LBK01,S,0.4um
EB357,Dinoflagellata,0.272309289,Lombok,LBK01,S,0.4um
EB357,Foraminifera,0.000226202,Lombok,LBK01,S,0.4um
EB357,MAST,0.045146214,Lombok,LBK01,S,0.4um
EB357,Pelagophyceae,0.027509795,Lombok,LBK01,S,0.4um
EB358,Radiolaria,0.096583201,Lombok,LBK01,S,12um
EB358,Other,0.208955221,Lombok,LBK01,S,12um
EB358,Apicomplexa,0.041322316,Lombok,LBK01,S,12um
EB358,Ciliophora,0.088565434,Lombok,LBK01,S,12um
EB358,Bacillariophyta,0.207845075,Lombok,LBK01,S,12um
EB358,Cercozoa,0.011348219,Lombok,LBK01,S,12um
EB358,Chrysophyceae,0.01504872,Lombok,LBK01,S,12um
EB358,Dinoflagellata,0.252744538,Lombok,LBK01,S,12um
EB358,Foraminifera,0.033921304,Lombok,LBK01,S,12um
EB358,MAST,0.039842115,Lombok,LBK01,S,12um
EB358,Pelagophyceae,0.003823858,Lombok,LBK01,S,12um
EB359,Radiolaria,0.041755279,Lombok,LBK02,M,0.4um
EB359,Other,0.099123394,Lombok,LBK02,M,0.4um
EB359,Apicomplexa,0.006794958,Lombok,LBK02,M,0.4um
EB359,Ciliophora,0.044296892,Lombok,LBK02,M,0.4um
EB359,Bacillariophyta,0.031588766,Lombok,LBK02,M,0.4um
EB359,Cercozoa,0.004149593,Lombok,LBK02,M,0.4um
EB359,Chrysophyceae,0.036205201,Lombok,LBK02,M,0.4um
EB359,Dinoflagellata,0.473624159,Lombok,LBK02,M,0.4um
EB359,Foraminifera,0.001037398,Lombok,LBK02,M,0.4um
EB359,MAST,0.228227616,Lombok,LBK02,M,0.4um
EB359,Pelagophyceae,0.033196744,Lombok,LBK02,M,0.4um
EB360,Radiolaria,0.024832855,Lombok,LBK02,M,12um
EB360,Other,0.027698186,Lombok,LBK02,M,12um
EB360,Apicomplexa,0.035816618,Lombok,LBK02,M,12um
EB360,Ciliophora,0.054441263,Lombok,LBK02,M,12um
EB360,Bacillariophyta,0.205348617,Lombok,LBK02,M,12um
EB360,Cercozoa,0,Lombok,LBK02,M,12um
EB360,Chrysophyceae,0,Lombok,LBK02,M,12um
EB360,Dinoflagellata,0.620821392,Lombok,LBK02,M,12um
EB360,Foraminifera,0.00095511,Lombok,LBK02,M,12um
EB360,MAST,0.030085959,Lombok,LBK02,M,12um
EB360,Pelagophyceae,0,Lombok,LBK02,M,12um
EB361,Radiolaria,0.043696409,Lombok,LBK02,S,0.4um
EB361,Other,0.119974585,Lombok,LBK02,S,0.4um
EB361,Apicomplexa,0.112416646,Lombok,LBK02,S,0.4um
EB361,Ciliophora,0.061289301,Lombok,LBK02,S,0.4um
EB361,Bacillariophyta,0.090631947,Lombok,LBK02,S,0.4um
EB361,Cercozoa,0.010161956,Lombok,LBK02,S,0.4um
EB361,Chrysophyceae,0.010416005,Lombok,LBK02,S,0.4um
EB361,Dinoflagellata,0.447443635,Lombok,LBK02,S,0.4um
EB361,Foraminifera,0.015433469,Lombok,LBK02,S,0.4um
EB361,MAST,0.071260722,Lombok,LBK02,S,0.4um
EB361,Pelagophyceae,0.017275326,Lombok,LBK02,S,0.4um
EB362,Radiolaria,0.097543351,Lombok,LBK02,S,12um
EB362,Other,0.116184968,Lombok,LBK02,S,12um
EB362,Apicomplexa,0.049277457,Lombok,LBK02,S,12um
EB362,Ciliophora,0.083092488,Lombok,LBK02,S,12um
EB362,Bacillariophyta,0.122976882,Lombok,LBK02,S,12um
EB362,Cercozoa,0.003901734,Lombok,LBK02,S,12um
EB362,Chrysophyceae,0.005491329,Lombok,LBK02,S,12um
EB362,Dinoflagellata,0.459104048,Lombok,LBK02,S,12um
EB362,Foraminifera,0.010982659,Lombok,LBK02,S,12um
EB362,MAST,0.038005779,Lombok,LBK02,S,12um
EB362,Pelagophyceae,0.013439307,Lombok,LBK02,S,12um
EB363,Radiolaria,0.045171078,Lombok,LBK03,M,0.4um
EB363,Other,0.059329177,Lombok,LBK03,M,0.4um
EB363,Apicomplexa,0.006404855,Lombok,LBK03,M,0.4um
EB363,Ciliophora,0.030760155,Lombok,LBK03,M,0.4um
EB363,Bacillariophyta,0.020647227,Lombok,LBK03,M,0.4um
EB363,Cercozoa,0.002949602,Lombok,LBK03,M,0.4um
EB363,Chrysophyceae,0.017950446,Lombok,LBK03,M,0.4um
EB363,Dinoflagellata,0.621945054,Lombok,LBK03,M,0.4um
EB363,Foraminifera,0.000252823,Lombok,LBK03,M,0.4um
EB363,MAST,0.152620933,Lombok,LBK03,M,0.4um
EB363,Pelagophyceae,0.041968649,Lombok,LBK03,M,0.4um
EB364,Radiolaria,0.010611285,Lombok,LBK03,M,12um
EB364,Other,0.016331221,Lombok,LBK03,M,12um
EB364,Apicomplexa,0.090743857,Lombok,LBK03,M,12um
EB364,Ciliophora,0.014914603,Lombok,LBK03,M,12um
EB364,Bacillariophyta,0.353834224,Lombok,LBK03,M,12um
EB364,Cercozoa,0.001871008,Lombok,LBK03,M,12um
EB364,Chrysophyceae,0.00101569,Lombok,LBK03,M,12um
EB364,Dinoflagellata,0.489081328,Lombok,LBK03,M,12um
EB364,Foraminifera,0.002539239,Lombok,LBK03,M,12um
EB364,MAST,0.014674043,Lombok,LBK03,M,12um
EB364,Pelagophyceae,0.004383503,Lombok,LBK03,M,12um
EB365,Radiolaria,0.019496231,Lombok,LBK03,S,0.4um
EB365,Other,0.168825013,Lombok,LBK03,S,0.4um
EB365,Apicomplexa,0.094966953,Lombok,LBK03,S,0.4um
EB365,Ciliophora,0.04857455,Lombok,LBK03,S,0.4um
EB365,Bacillariophyta,0.085574702,Lombok,LBK03,S,0.4um
EB365,Cercozoa,0.020160338,Lombok,LBK03,S,0.4um
EB365,Chrysophyceae,0.006308911,Lombok,LBK03,S,0.4um
EB365,Dinoflagellata,0.377591243,Lombok,LBK03,S,0.4um
EB365,Foraminifera,0.108344022,Lombok,LBK03,S,0.4um
EB365,MAST,0.053080981,Lombok,LBK03,S,0.4um
EB365,Pelagophyceae,0.017077056,Lombok,LBK03,S,0.4um
EB366,Radiolaria,0.050003623,Lombok,LBK03,S,12um
EB366,Other,0.185442671,Lombok,LBK03,S,12um
EB366,Apicomplexa,0.032916644,Lombok,LBK03,S,12um
EB366,Ciliophora,0.038094543,Lombok,LBK03,S,12um
EB366,Bacillariophyta,0.15156451,Lombok,LBK03,S,12um
EB366,Cercozoa,0.013610478,Lombok,LBK03,S,12um
EB366,Chrysophyceae,0.008506549,Lombok,LBK03,S,12um
EB366,Dinoflagellata,0.330793782,Lombok,LBK03,S,12um
EB366,Foraminifera,0.124343547,Lombok,LBK03,S,12um
EB366,MAST,0.043124415,Lombok,LBK03,S,12um
EB366,Pelagophyceae,0.021599236,Lombok,LBK03,S,12um
EB367,Radiolaria,0.05821398,Lombok,LBK04,M,0.4um
EB367,Other,0.065474222,Lombok,LBK04,M,0.4um
EB367,Apicomplexa,0.027324928,Lombok,LBK04,M,0.4um
EB367,Ciliophora,0.03300112,Lombok,LBK04,M,0.4um
EB367,Bacillariophyta,0.007128244,Lombok,LBK04,M,0.4um
EB367,Cercozoa,0.001254043,Lombok,LBK04,M,0.4um
EB367,Chrysophyceae,0.012144415,Lombok,LBK04,M,0.4um
EB367,Dinoflagellata,0.616988976,Lombok,LBK04,M,0.4um
EB367,Foraminifera,0.002244076,Lombok,LBK04,M,0.4um
EB367,MAST,0.141178802,Lombok,LBK04,M,0.4um
EB367,Pelagophyceae,0.035047193,Lombok,LBK04,M,0.4um
EB368,Radiolaria,0.065080988,Lombok,LBK04,M,12um
EB368,Other,0.014154384,Lombok,LBK04,M,12um
EB368,Apicomplexa,0.04494382,Lombok,LBK04,M,12um
EB368,Ciliophora,0.026703632,Lombok,LBK04,M,12um
EB368,Bacillariophyta,0.231577413,Lombok,LBK04,M,12um
EB368,Cercozoa,0.019699402,Lombok,LBK04,M,12um
EB368,Chrysophyceae,0,Lombok,LBK04,M,12um
EB368,Dinoflagellata,0.587479933,Lombok,LBK04,M,12um
EB368,Foraminifera,0.000437764,Lombok,LBK04,M,12um
EB368,MAST,0.007587918,Lombok,LBK04,M,12um
EB368,Pelagophyceae,0.002334744,Lombok,LBK04,M,12um
EB369,Radiolaria,0.035627434,Lombok,LBK04,S,0.4um
EB369,Other,0.202091438,Lombok,LBK04,S,0.4um
EB369,Apicomplexa,0.100559339,Lombok,LBK04,S,0.4um
EB369,Ciliophora,0.017874516,Lombok,LBK04,S,0.4um
EB369,Bacillariophyta,0.140685798,Lombok,LBK04,S,0.4um
EB369,Cercozoa,0.013618676,Lombok,LBK04,S,0.4um
EB369,Chrysophyceae,0.00936284,Lombok,LBK04,S,0.4um
EB369,Dinoflagellata,0.415248055,Lombok,LBK04,S,0.4um
EB369,Foraminifera,0.017752918,Lombok,LBK04,S,0.4um
EB369,MAST,0.030155641,Lombok,LBK04,S,0.4um
EB369,Pelagophyceae,0.017023347,Lombok,LBK04,S,0.4um
EB370,Radiolaria,0.021358705,Lombok,LBK04,S,12um
EB370,Other,0.15830561,Lombok,LBK04,S,12um
EB370,Apicomplexa,0.015435704,Lombok,LBK04,S,12um
EB370,Ciliophora,0.023961235,Lombok,LBK04,S,12um
EB370,Bacillariophyta,0.594274528,Lombok,LBK04,S,12um
EB370,Cercozoa,0.015704932,Lombok,LBK04,S,12um
EB370,Chrysophyceae,0.002961499,Lombok,LBK04,S,12um
EB370,Dinoflagellata,0.129677762,Lombok,LBK04,S,12um
EB370,Foraminifera,0.013910079,Lombok,LBK04,S,12um
EB370,MAST,0.015794672,Lombok,LBK04,S,12um
EB370,Pelagophyceae,0.008615274,Lombok,LBK04,S,12um
EB371,Radiolaria,0.080335567,Lombok,LBK05,M,0.4um
EB371,Other,0.06612377,Lombok,LBK05,M,0.4um
EB371,Apicomplexa,0.005477424,Lombok,LBK05,M,0.4um
EB371,Ciliophora,0.021959045,Lombok,LBK05,M,0.4um
EB371,Bacillariophyta,0.015741428,Lombok,LBK05,M,0.4um
EB371,Cercozoa,0.002220578,Lombok,LBK05,M,0.4um
EB371,Chrysophyceae,0.020231929,Lombok,LBK05,M,0.4um
EB371,Dinoflagellata,0.627485888,Lombok,LBK05,M,0.4um
EB371,Foraminifera,0.000838884,Lombok,LBK05,M,0.4um
EB371,MAST,0.133678779,Lombok,LBK05,M,0.4um
EB371,Pelagophyceae,0.025906708,Lombok,LBK05,M,0.4um
EB372,Radiolaria,0.045677889,Lombok,LBK05,S,0.4um
EB372,Other,0.21091902,Lombok,LBK05,S,0.4um
EB372,Apicomplexa,0.039308465,Lombok,LBK05,S,0.4um
EB372,Ciliophora,0.076615102,Lombok,LBK05,S,0.4um
EB372,Bacillariophyta,0.088808006,Lombok,LBK05,S,0.4um
EB372,Cercozoa,0.006369426,Lombok,LBK05,S,0.4um
EB372,Chrysophyceae,0.021474068,Lombok,LBK05,S,0.4um
EB372,Dinoflagellata,0.384895353,Lombok,LBK05,S,0.4um
EB372,Foraminifera,0.059872612,Lombok,LBK05,S,0.4um
EB372,MAST,0.039308465,Lombok,LBK05,S,0.4um
EB372,Pelagophyceae,0.026751593,Lombok,LBK05,S,0.4um
EB373,Radiolaria,0.039695948,Lombok,LBK05,S,12um
EB373,Other,0.220861486,Lombok,LBK05,S,12um
EB373,Apicomplexa,0.02153716,Lombok,LBK05,S,12um
EB373,Ciliophora,0.063766895,Lombok,LBK05,S,12um
EB373,Bacillariophyta,0.293707777,Lombok,LBK05,S,12um
EB373,Cercozoa,0.00907939,Lombok,LBK05,S,12um
EB373,Chrysophyceae,0.003378377,Lombok,LBK05,S,12um
EB373,Dinoflagellata,0.25253378,Lombok,LBK05,S,12um
EB373,Foraminifera,0.042863173,Lombok,LBK05,S,12um
EB373,MAST,0.036951013,Lombok,LBK05,S,12um
EB373,Pelagophyceae,0.015625,Lombok,LBK05,S,12um
EB374,Radiolaria,0.069920181,Lombok,LBK06,M,0.4um
EB374,Other,0.059614024,Lombok,LBK06,M,0.4um
EB374,Apicomplexa,0.013589977,Lombok,LBK06,M,0.4um
EB374,Ciliophora,0.033090837,Lombok,LBK06,M,0.4um
EB374,Bacillariophyta,0.00682025,Lombok,LBK06,M,0.4um
EB374,Cercozoa,0.00171769,Lombok,LBK06,M,0.4um
EB374,Chrysophyceae,0.024805493,Lombok,LBK06,M,0.4um
EB374,Dinoflagellata,0.565625951,Lombok,LBK06,M,0.4um
EB374,Foraminifera,0.002121855,Lombok,LBK06,M,0.4um
EB374,MAST,0.181166006,Lombok,LBK06,M,0.4um
EB374,Pelagophyceae,0.041527733,Lombok,LBK06,M,0.4um
EB375,Radiolaria,0.012387661,Lombok,LBK06,S,0.4um
EB375,Other,0.14075783,Lombok,LBK06,S,0.4um
EB375,Apicomplexa,0.132135049,Lombok,LBK06,S,0.4um
EB375,Ciliophora,0.107724072,Lombok,LBK06,S,0.4um
EB375,Bacillariophyta,0.189094001,Lombok,LBK06,S,0.4um
EB375,Cercozoa,0.03740588,Lombok,LBK06,S,0.4um
EB375,Chrysophyceae,0.003643428,Lombok,LBK06,S,0.4um
EB375,Dinoflagellata,0.33835317,Lombok,LBK06,S,0.4um
EB375,Foraminifera,0.022346371,Lombok,LBK06,S,0.4um
EB375,MAST,0.010080155,Lombok,LBK06,S,0.4um
EB375,Pelagophyceae,0.006072383,Lombok,LBK06,S,0.4um
EB376,Radiolaria,0.015862527,Lombok,LBK06,S,12um
EB376,Other,0.171513548,Lombok,LBK06,S,12um
EB376,Apicomplexa,0.033046929,Lombok,LBK06,S,12um
EB376,Ciliophora,0.151354923,Lombok,LBK06,S,12um
EB376,Bacillariophyta,0.290152018,Lombok,LBK06,S,12um
EB376,Cercozoa,0.038334432,Lombok,LBK06,S,12um
EB376,Chrysophyceae,0.002643753,Lombok,LBK06,S,12um
EB376,Dinoflagellata,0.245208195,Lombok,LBK06,S,12um
EB376,Foraminifera,0.030733643,Lombok,LBK06,S,12um
EB376,MAST,0.021150033,Lombok,LBK06,S,12um
EB376,Pelagophyceae,0,Lombok,LBK06,S,12um
EB377,Radiolaria,0.032701113,Lombok,LBK07,S,0.4um
EB377,Other,0.221495533,Lombok,LBK07,S,0.4um
EB377,Apicomplexa,0.027686941,Lombok,LBK07,S,0.4um
EB377,Ciliophora,0.148899059,Lombok,LBK07,S,0.4um
EB377,Bacillariophyta,0.136690643,Lombok,LBK07,S,0.4um
EB377,Cercozoa,0.035971227,Lombok,LBK07,S,0.4um
EB377,Chrysophyceae,0,Lombok,LBK07,S,0.4um
EB377,Dinoflagellata,0.263134944,Lombok,LBK07,S,0.4um
EB377,Foraminifera,0.04534554,Lombok,LBK07,S,0.4um
EB377,MAST,0.067364294,Lombok,LBK07,S,0.4um
EB377,Pelagophyceae,0.020710704,Lombok,LBK07,S,0.4um
EB378,Radiolaria,0.012088506,Lombok,LBK09,S,0.4um
EB378,Other,0.166648674,Lombok,LBK09,S,0.4um
EB378,Apicomplexa,0.030760927,Lombok,LBK09,S,0.4um
EB378,Ciliophora,0.040474904,Lombok,LBK09,S,0.4um
EB378,Bacillariophyta,0.194495407,Lombok,LBK09,S,0.4um
EB378,Cercozoa,0.078575283,Lombok,LBK09,S,0.4um
EB378,Chrysophyceae,0.005072855,Lombok,LBK09,S,0.4um
EB378,Dinoflagellata,0.360388566,Lombok,LBK09,S,0.4um
EB378,Foraminifera,0.007879115,Lombok,LBK09,S,0.4um
EB378,MAST,0.080302212,Lombok,LBK09,S,0.4um
EB378,Pelagophyceae,0.023313547,Lombok,LBK09,S,0.4um
EB379,Radiolaria,0.020883368,Lombok,LBK10,S,0.4um
EB379,Other,0.187637047,Lombok,LBK10,S,0.4um
EB379,Apicomplexa,0.007831263,Lombok,LBK10,S,0.4um
EB379,Ciliophora,0.147749817,Lombok,LBK10,S,0.4um
EB379,Bacillariophyta,0.183460378,Lombok,LBK10,S,0.4um
EB379,Cercozoa,0.018168529,Lombok,LBK10,S,0.4um
EB379,Chrysophyceae,0.024851204,Lombok,LBK10,S,0.4um
EB379,Dinoflagellata,0.320664087,Lombok,LBK10,S,0.4um
EB379,Foraminifera,0,Lombok,LBK10,S,0.4um
EB379,MAST,0.061710349,Lombok,LBK10,S,0.4um
EB379,Pelagophyceae,0.02704396,Lombok,LBK10,S,0.4um
EB380,Radiolaria,0.00241385,Lombok,LBK11,S,0.4um
EB380,Other,0.106625558,Lombok,LBK11,S,0.4um
EB380,Apicomplexa,0.029881807,Lombok,LBK11,S,0.4um
EB380,Ciliophora,0.107125023,Lombok,LBK11,S,0.4um
EB380,Bacillariophyta,0.32495424,Lombok,LBK11,S,0.4um
EB380,Cercozoa,0.032378896,Lombok,LBK11,S,0.4um
EB380,Chrysophyceae,0.008073913,Lombok,LBK11,S,0.4um
EB380,Dinoflagellata,0.186449153,Lombok,LBK11,S,0.4um
EB380,Foraminifera,0.184285011,Lombok,LBK11,S,0.4um
EB380,MAST,0.012402197,Lombok,LBK11,S,0.4um
EB380,Pelagophyceae,0.005410354,Lombok,LBK11,S,0.4um
EB381,Radiolaria,0.008278146,Lombok,LBK11,S,12um
EB381,Other,0.05061495,Lombok,LBK11,S,12um
EB381,Apicomplexa,0.032166509,Lombok,LBK11,S,12um
EB381,Ciliophora,0.070482499,Lombok,LBK11,S,12um
EB381,Bacillariophyta,0.47540208,Lombok,LBK11,S,12um
EB381,Cercozoa,0.014664142,Lombok,LBK11,S,12um
EB381,Chrysophyceae,0.002838222,Lombok,LBK11,S,12um
EB381,Dinoflagellata,0.230842004,Lombok,LBK11,S,12um
EB381,Foraminifera,0.103595077,Lombok,LBK11,S,12um
EB381,MAST,0.005439925,Lombok,LBK11,S,12um
EB381,Pelagophyceae,0.005676443,Lombok,LBK11,S,12um
EB382,Radiolaria,0.025133168,Lombok,LBK12,M,0.4um
EB382,Other,0.071113197,Lombok,LBK12,M,0.4um
EB382,Apicomplexa,0.00168853,Lombok,LBK12,M,0.4um
EB382,Ciliophora,0.067736094,Lombok,LBK12,M,0.4um
EB382,Bacillariophyta,0.115404568,Lombok,LBK12,M,0.4um
EB382,Cercozoa,0.036952843,Lombok,LBK12,M,0.4um
EB382,Chrysophyceae,0.008832314,Lombok,LBK12,M,0.4um
EB382,Dinoflagellata,0.455253898,Lombok,LBK12,M,0.4um
EB382,Foraminifera,0.001948304,Lombok,LBK12,M,0.4um
EB382,MAST,0.167099583,Lombok,LBK12,M,0.4um
EB382,Pelagophyceae,0.0488375,Lombok,LBK12,M,0.4um
EB383,Radiolaria,0.008696314,Lombok,LBK12,S,0.4um
EB383,Other,0.219314971,Lombok,LBK12,S,0.4um
EB383,Apicomplexa,0.033259591,Lombok,LBK12,S,0.4um
EB383,Ciliophora,0.11343352,Lombok,LBK12,S,0.4um
EB383,Bacillariophyta,0.11701884,Lombok,LBK12,S,0.4um
EB383,Cercozoa,0.016553515,Lombok,LBK12,S,0.4um
EB383,Chrysophyceae,0.010603402,Lombok,LBK12,S,0.4um
EB383,Dinoflagellata,0.386909758,Lombok,LBK12,S,0.4um
EB383,Foraminifera,0.01998627,Lombok,LBK12,S,0.4um
EB383,MAST,0.067129455,Lombok,LBK12,S,0.4um
EB383,Pelagophyceae,0.007094362,Lombok,LBK12,S,0.4um
EB384,Radiolaria,0.060343754,Lombok,LBK13,M,0.4um
EB384,Other,0.062274261,Lombok,LBK13,M,0.4um
EB384,Apicomplexa,0.018557729,Lombok,LBK13,M,0.4um
EB384,Ciliophora,0.036119071,Lombok,LBK13,M,0.4um
EB384,Bacillariophyta,0.0207996,Lombok,LBK13,M,0.4um
EB384,Cercozoa,0.002055051,Lombok,LBK13,M,0.4um
EB384,Chrysophyceae,0.014572175,Lombok,LBK13,M,0.4um
EB384,Dinoflagellata,0.506289694,Lombok,LBK13,M,0.4um
EB384,Foraminifera,0.000560469,Lombok,LBK13,M,0.4um
EB384,MAST,0.135010587,Lombok,LBK13,M,0.4um
EB384,Pelagophyceae,0.143417611,Lombok,LBK13,M,0.4um
EB385,Radiolaria,0.038832201,Lombok,LBK13,M,12um
EB385,Other,0.018282315,Lombok,LBK13,M,12um
EB385,Apicomplexa,0.058956913,Lombok,LBK13,M,12um
EB385,Ciliophora,0.043367349,Lombok,LBK13,M,12um
EB385,Bacillariophyta,0.460175737,Lombok,LBK13,M,12um
EB385,Cercozoa,0.000283447,Lombok,LBK13,M,12um
EB385,Chrysophyceae,0.005810658,Lombok,LBK13,M,12um
EB385,Dinoflagellata,0.364370744,Lombok,LBK13,M,12um
EB385,Foraminifera,0,Lombok,LBK13,M,12um
EB385,MAST,0.007086168,Lombok,LBK13,M,12um
EB385,Pelagophyceae,0.002834468,Lombok,LBK13,M,12um
EB386,Radiolaria,0.006009752,Lombok,LBK13,S,0.4um
EB386,Other,0.608345621,Lombok,LBK13,S,0.4um
EB386,Apicomplexa,0.04569679,Lombok,LBK13,S,0.4um
